title,address,phoneNumber,website,rating,ratingCount,category,latitude,longitude,cid,normalized_website
Mr. Handyman of Birmingham,"402 Office Park Dr Suite 102, Mountain Brook, AL 35223",(205) 649-3642,https://www.mrhandyman.com/birmingham/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic,4.9,324,Handyman/Handywoman/Handyperson,33.4773995,-86.7774105,3606075410756311360,mrhandyman.com/birmingham
CSC Roofing,"125 Citation Ct, Birmingham, AL 35209",(205) 942-5300,http://www.cscroofingllc.com/,3,2,Roofing contractor,33.448571099999995,-86.8458764,10580636550563642222,cscroofingllc.com
Green Valley Restoration,"165 Oxmoor Blvd, Birmingham, AL 35209",(205) 931-6837,http://greenvalleyrestoration.com/,5,7,Water damage restoration service,33.4623415,-86.83049749999999,10273987959318313449,greenvalleyrestoration.com
Roof Armor Roofing & Renovations,,(248) 494-3169,https://www.roofarmoral.com/,5,1,Roofing contractor,,,6418674579265810288,roofarmoral.com
BLW Roofing,"3529 Belle Meade Ln, Birmingham, AL 35223",(205) 807-9401,https://www.blw-roofing.com/,3.8,10,Roofing contractor,33.5003503,-86.7149513,15541143934938250678,blw-roofing.com
1CONNECT,"2100 Southbridge Pkwy #650, Birmingham, AL 35209","(800) 247-5967
",http://www.1connectllc.com/,5,61,General contractor,33.4882355,-86.7900102,727501353505104265,1connectllc.com
Hollingsworth Roofing LLC,"1966 Iron City Rd, Anniston, AL 36207",(256) 689-0515,https://www.hollingsworthroofingco.com/,5,167,Roofing contractor,33.6731291,-85.66688549999999,14477639000649073679,hollingsworthroofingco.com
Southern Elite Roofing & Remodeling,"301 S Quintard Ave, Anniston, AL 36201",(256) 403-0279,https://southerneliteco.com/,5,29,Roofing contractor,33.6432444,-85.82561849999999,17426230771117936887,southerneliteco.com
"Roof Maxx of Anniston, AL",,(256) 892-5777,https://roofmaxx.com/find-a-dealer/alabama/anniston/?utm_source=gmb,5,10,Roofing contractor,,,16626442605732047214,roofmaxx.com/find-a-dealer/alabama/anniston
E & Y Roofing and Construction LLC,,(256) 770-9219,https://eyroofingandremodeling.com/,4.8,22,Roofing contractor,,,12893676842353388130,eyroofingandremodeling.com
Top Tier Roofing,"1994 US Hwy 78 E, Oxford, AL 36203",(256) 454-3686,http://toptierroof.com/,4.9,80,Roofing contractor,33.6146787,-85.78987029999999,8478968638260013678,toptierroof.com
Superior Roofing & Home Care,"204 Gidley Rd, Oxford, AL 36203",(256) 865-0206,https://superiorroofingalabama.com/,4.9,35,Roofing contractor,33.5895862,-85.8986844,13311575706669377723,superiorroofingalabama.com
"BP Roofing & Construction, Inc.","1320 Leighton Ave suite a, Anniston, AL 36207",(256) 600-8805,,4.4,61,Roofing contractor,33.661757099999996,-85.8254055,9225066503556922407,
Precise Roofing and Restoration,,(256) 403-2183,https://www.preciseroofingrestoration.com/,5,3,Roofing contractor,,,729104862718831512,preciseroofingrestoration.com
Bar-B Windows & Roofing,"216 Central Ave, Oxford, AL 36203",(256) 792-6073,http://www.barbroofing.com/,4.8,169,Roofing contractor,33.6119425,-85.82062169999999,13553282436579581955,barbroofing.com
Roof Revivers,"8036 AL-144, Alexandria, AL 36250",(256) 847-4099,https://roofreviversllc.com/,4.7,38,Roofing contractor,33.7818645,-85.9042371,6026902790319261203,roofreviversllc.com
"Brown Roofing Co, Inc","20 W 6th St, Anniston, AL 36201",(256) 238-8859,,4,3,Roofing contractor,33.6514782,-85.8304996,5527184864893013235,
All-Seasons Roofing Company,"3801 Franklin Dr #7044, Anniston, AL 36207",(256) 239-3556,http://stormdamageroofers.com/,,,Roofing contractor,33.6368499,-85.7793353,16787430467620045581,stormdamageroofers.com
Arch Roofing Systems,,(256) 553-3213,https://archroofingsystems.com/,5,10,Roofing contractor,,,13006937034956776835,archroofingsystems.com
Alabama Roofing & Sheet Metal,"1700 Hillyer Robinson Industrial Pkwy, Anniston, AL 36207",(256) 831-9000,https://alabamaroofing.com/,3.7,6,Roofing contractor,33.62288170000001,-85.8114602,6998687208373341696,alabamaroofing.com
R & R Renovations,,(256) 848-0443,https://www.randrrenovationsinc.com/,4.9,13,Roofing contractor,,,11285248673859294846,randrrenovationsinc.com
Full Service Roofing,,(205) 478-6246,https://www.fullserviceroofingal.com/,5,1,Roofing contractor,,,7062598001497952664,fullserviceroofingal.com
"All American Roofing, LLC","5318 Long Ave, Anniston, AL 36206",(256) 600-4943,,3,5,Roofing contractor,33.7146743,-85.824975,16214431872066504703,
DiDaisy Enterprize LLC,,(256) 453-1664,http://www.didaisyenterprize.com/,4.7,21,Construction company,,,13069963084346123345,didaisyenterprize.com
Mendez Roofing LLC,,(256) 454-6829,,,,Roofing contractor,,,1275908635071937598,
Heath Chimney Services,"931 S Noble St, Anniston, AL 36201",(256) 832-0205,http://www.heathchimneyservices.com/,4.9,166,Chimney services,33.635139599999995,-85.8279668,2545280390843567543,heathchimneyservices.com
I know a guy llc,"195 Morningside Dr, Alexandria, AL 36250",(256) 453-7891,,5,1,Handyman/Handywoman/Handyperson,33.797684,-85.8963023,10940841780476301811,
Turley's Quality Roofing,,,,4.2,5,Roofing contractor,,,10873091328289084563,
Handyman To The Rescue LLC.,,(256) 846-2099,,3.7,3,Handyman/Handywoman/Handyperson,,,7238322715812442979,
Above All Flooring & Remodeling,"1505 Lee Ave, Oxford, AL 36203",(256) 343-3026,http://www.facebook.com/aboveallflooringremodeling,4.2,10,Contractor,33.5929,-85.8627999,4173436330520991415,facebook.com/aboveallflooringremodeling
Mendez Roofing LLC,,(256) 454-6829,,,,Roofing contractor,,,1275908635071937598,
"One Call Roofing, LLC","5224 Creekside Loop, Birmingham, AL 35244",(205) 588-2786,https://www.onecallroofing.com/,4.8,429,Roofing contractor,33.3369493,-86.8649652,8430626349066644716,onecallroofing.com
Hostetler Premier Roofing,,(256) 252-4290,,5,2,Roofing contractor,,,7046232118112847973,
Lifetime Roofing,"7 Office Park, Trussville, AL 35173",(205) 612-2280,https://lifetimeroofingal.com/,5,60,Roofing contractor,33.6212139,-86.6053041,18086595252782705303,lifetimeroofingal.com
DynoDry Roofing & Construction Services,"48 Hwy 265 Ste 400, Alabaster, AL 35007",(205) 617-7444,http://www.dynodry.com/,5,29,Roofing contractor,33.198034799999995,-86.77489249999999,234171817054244642,dynodry.com
Pitch Perfect Roofing & Renovations LLC,"4020 Co Rd 11, Delta, AL 36258",(256) 343-4771,,5,1,Roofing contractor,33.525292199999996,-85.6748501,17218772601177989060,
Ledford Roofing LLC,"1511 Tuscaloosa Ave, Gadsden, AL 35901",(256) 546-3283,,4.3,6,Roofing contractor,34.0278679,-86.0276904,16889835090787659154,
Cardinal Roofing,"529 Beacon Pkwy W #211, Birmingham, AL 35209",(205) 377-8400,https://cardinal-roof.com/?utm_source=GMB&utm_medium=local&utm_campaign=Birmingham-AL,4.8,860,Roofing contractor,33.474916199999996,-86.8222694,9603516517568141397,cardinal-roof.com
King Roofing LLC.,"822 Hannah Dr, Cottondale, AL 35453",(205) 246-9802,http://king-roofing-llc.com/,5,31,Roofing contractor,33.2208851,-87.4441709,876384767330707797,king-roofing-llc.com
SOCO Roofing,"117 Windy Hill Rd, Rainbow City, AL 35906",(256) 677-9002,https://www.southernroofexperts.com/rainbow-city-al-location,5,10,Roofing contractor,33.926135099999996,-86.0847943,4863186267183919725,southernroofexperts.com/rainbow-city-al-location
Whitaker Roofing Company,"861 Alabama Ave, Bremen, GA 30110",(706) 523-9735,https://wrcroofing.com/roofing-in-bremen/?utm_campaign=gmb,4.9,275,Roofing contractor,33.703671,-85.1419071,7723865021431858277,wrcroofing.com/roofing-in-bremen
A&J Roofing and Construction Services INC,"802 Hwy 43 S Suite C, Saraland, AL 36571","(251) 423-6882
",https://aandjroofingservices.com/,4.8,115,Roofing contractor,30.8041477,-88.0712894,2277118882936675665,aandjroofingservices.com
Super Roofers: Roofing & Siding Contractor,"1110 Leroy Stevens Rd, Mobile, AL 36695",(251) 259-2909,https://hiresuperroofers.com/mobile/,4.9,51,Roofing contractor,30.6670844,-88.2369525,2215261832560384617,hiresuperroofers.com/mobile
"Taylor Made Services Roofing, Inc.","10280 Wulff Rd S, Semmes, AL 36575","(251) 270-1553
",https://www.taylor-made-services.com/,5,76,Roofing contractor,30.7642781,-88.2854007,13285481385409286299,taylor-made-services.com
Professional Roofing and Construction,"216 East Interstate 65 Service Rd N, Mobile, AL 36607","(251) 680-7500
",https://prorc.org/,5,41,Roofing contractor,30.700665800000003,-88.1232383,667226798208652333,prorc.org
Wise Builders Roofing and Renovations,"4053 Todd Blvd, Mobile, AL 36619",(251) 305-7282,https://wisebuildersrnr.com/,5,136,Roofing contractor,30.579124900000004,-88.1339666,14861593868044134571,wisebuildersrnr.com
ASF Contracting LLC,"7901 Country Dr, Mobile, AL 36619","(251) 724-8321
",https://asfcontractingllc.com/,4.9,68,Roofing contractor,30.6145516,-88.2273092,9742964865381498062,asfcontractingllc.com
All Weather Roofing and Construction,"1172 West Interstate 65 Service Rd S, Mobile, AL 36609","(251) 217-2925
",http://www.allweatherroofing.online/?utm_campaign=gmb,4.7,526,Roofing contractor,30.666420400000003,-88.12795369999999,14829420419959844678,allweatherroofing.online
Southern Roofing Systems of Saraland,,"(251) 250-3291
",https://www.southernroofingsystems.com/roofing-contractors/alabama/saraland,5,18,Roofing contractor,,,10052618187530496917,southernroofingsystems.com/roofing-contractors/alabama/saraland
Guy Brothers Roofing of Mobile,"1540 West Interstate 65 Service Rd S Ste A, Mobile, AL 36693","(251) 290-8731
",https://guybrothersroofing.com/?utm_source=gmb,4.9,238,Roofing contractor,30.6579097,-88.1259091,11141982210671776771,guybrothersroofing.com
PoBoy911 Roofing & Restoration,"7831 Bullitt Dr, Mobile, AL 36619",(888) 762-6991,https://www.mobilealroofingcontractors.com/,4.9,53,Roofing contractor,30.6939657,-88.0387406,7625245021835431604,mobilealroofingcontractors.com
American Roofing & Construction,"2889 Sollie Rd #520, Mobile, AL 36695","(251) 379-9712
",https://americanroofingco.com/alabama,4.8,229,Roofing contractor,30.6283162,-88.2054381,8366429735116480116,americanroofingco.com/alabama
Alliance Roofing,"7365 Zeigler Blvd, Mobile, AL 36608",(251) 580-7663,https://alliancellc.org/,4.8,59,Roofing contractor,30.705513999999994,-88.21402499999999,3666654224103647047,alliancellc.org
Fortified Solutions Roofing & Restoration,"11 N Water St Floor 10, Mobile, AL 36602",(251) 317-2211,http://fortifiedsolutionsroofing.com/,4.2,5,Roofing contractor,30.6932411,-88.0400531,16700724303841582925,fortifiedsolutionsroofing.com
VHI Roofing Services,"2480 Government St, Mobile, AL 36606",(251) 518-6069,,5,5,Roofing contractor,30.6730585,-88.0989961,11317386143933726598,
Southern Roofing Systems of Saraland,,"(251) 250-3291
",https://www.southernroofingsystems.com/roofing-contractors/alabama/saraland,5,18,Roofing contractor,,,10052618187530496917,southernroofingsystems.com/roofing-contractors/alabama/saraland
Metal Roof Mobile AL,"805 McNeil Ave, Mobile, AL 36609",(251) 373-3784,https://metalroofmobileal.com/,5,10,Roofing contractor,30.673717399999994,-88.18406379999999,97986606514178441,metalroofmobileal.com
Caine Roofing & Repair,"4230 Mill House Creek Dr, Mobile, AL 36619","(251) 660-0903
",,4.3,12,Roofing contractor,30.6030194,-88.2115937,11052074266651924475,
Mobile Roofing And Construction Saraland,"1214 Alvarez Dr, Saraland, AL 36571",(251) 333-8896,http://mobileroofing.blogspot.com/,5,8,Roofing contractor,30.8271997,-88.10155929999999,5249417395700460497,mobileroofing.blogspot.com
Leak-Proof Roofing Co.,,,,5,3,Roofing contractor,,,16975887091158886751,
Bernhardt Roofing General Construction LLC,"200 Seminole St, Mobile, AL 36606",(251) 234-8145,,5,2,Roofing contractor,30.6798494,-88.0951302,12326499292520362232,
"Rescue Roofers, LLC",,(251) 604-7979,,,,Roofing contractor,,,13471740229160981610,
Discount Roofing,"7361 Moffett Rd, Mobile, AL 36618",(251) 301-7548,http://www.facebook.com/discountroofing1,4.8,8,Roofing supply store,30.755167,-88.21475099999999,2325314279038843654,facebook.com/discountroofing1
Thomas Roofing,"2789 Macmae Dr, Mobile, AL 36606","(251) 438-2036
",http://www.thomasroofing.com/,4.3,12,Roofing contractor,30.6542539,-88.11259369999999,13255726379065972097,thomasroofing.com
Alliance Roofing LLC.,,(601) 651-3412,http://www.alliancellc.org/,5,1,Roofing contractor,,,3375662494773859238,alliancellc.org
Wade Roofing and Construction,,(251) 386-0099,https://waderoofingandconstruction.com/,1,1,Roofing contractor,,,18254882598842331225,waderoofingandconstruction.com
JC Roofing of Mobile,,(251) 250-0785,,5,2,Roofing contractor,,,11924592074492984067,
Smith's Roofing Services,"204 Willie Crook Ave, Satsuma, AL 36572",(251) 675-1865,,3.7,6,Roofing contractor,30.842762399999998,-88.04761239999999,3403150551267004963,
Southern Labor and Contracting,"711 Shelton Beach Rd, Saraland, AL 36571","(251) 518-3090
",,5,2,Construction company,30.812703700000004,-88.0896896,3999085734473072300,
Roofing contractor,,"(251) 402-8832
",http://suncoastbaldwin.com/,5,2,Roofing contractor,,,18212830607625719324,suncoastbaldwin.com
Bernard Roofing and repairs llc,"6700 Hunters Horn Ct, Mobile, AL 36613",(251) 402-0478,https://bernardroofin.com/,,,Roofing contractor,30.7779609,-88.1991651,5839981957310648754,bernardroofin.com
Jubilee Construction Services LLC,"3020 Anton St, Whistler, AL 36612",(251) 219-7963,https://jcsal.com/,5,4,Asphalt contractor,30.741263000000004,-88.1197,10725283600446629131,jcsal.com
Guy Brothers Roofing and Siding,"218 Hewitt St, Pensacola, FL 32503",(850) 780-1439,http://www.guybrothersroofing.com/,4.7,519,Roofing contractor,30.4641872,-87.2290889,1726966563167198904,guybrothersroofing.com
J&M Home Improvements,,(251) 206-1866,,5,2,Roofing contractor,,,11312738949102216824,
Mike Henderson Roofing & Repair,"206 S Broad St, Mobile, AL 36603",(251) 680-0698,,1,1,Roofing contractor,30.682990600000004,-88.0534131,3593809212011043612,
All Seamless Gutters : Seamless Rain Gutter Installation,"813 Overbey Dr, Mobile, AL 36608",(251) 463-9292,,5,193,Gutter service,30.706438700000003,-88.1873487,8949921522024334141,
Cliffhanger Construction,,(251) 751-8686,,4.5,2,Construction company,,,16398177534650053344,
Alabama Roofing,,(205) 285-9300,http://www.alabamaroofingllc.com/,4.2,39,Roofing contractor,,,13045891385293263428,alabamaroofingllc.com
Harvey Home Solutions LLC,,(251) 610-4669,https://www.harveyhs.net/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11860304507342240202,5,2,Construction company,,,7976671755605282213,harveyhs.net
"ROBERT PETTAWAY'S ROOFING & CONSTRUCTION ""THE UNION""",,(251) 513-5030,,,,Roofing contractor,,,652149147932580238,
Advanced roofing,"5344 Rudder Rd, Mobile, AL 36619",(251) 264-4170,,,,Roofing contractor,30.5791922,-88.20329199999999,9161456604031019958,
Wall To Wall Painting And Flooring,,(251) 298-7046,,5,15,Painter,,,16094310826465481144,
Spec Building Materials,"3000 Hand Ave Ext, Mobile, AL 36612","(251) 330-1542
",http://speccorp.com/mobile-al,4.7,31,Building materials store,30.740656500000004,-88.12008809999999,7722662337232600945,speccorp.com/mobile-al
Roofing World,"1100 Corporate Dr, Birmingham, AL 35242","(205) 922-7329
",https://roofingworldal.com/locations/birmingham-al/?utm_source=bing&utm_medium=cpc&utm_term=roofing&utm_content=Roofing,4.9,93,Roofing contractor,33.4158282,-86.6783822,11359150476817187790,roofingworldal.com/locations/birmingham-al
Guy Brothers Roofing and Siding,"1502 S Ferdon Blvd, Crestview, FL 32536","(850) 780-1448
",https://guybrothersroofing.com/crestview-roofing/,4.9,36,Roofing contractor,30.743879599999996,-86.5644008,15284990138958739557,guybrothersroofing.com/crestview-roofing
Chris' Home Repair,,(251) 254-8848,,5,1,Contractor,,,15365712221623577189,
Complete care,,(251) 487-8488,,,,Home builder,,,7772529689483788317,
AA Roofing,"2701 Hermitage Dr, Bessemer, AL 35022",(205) 381-3133,https://aaroofingalabama.com/,5,43,Roofing contractor,33.318156,-86.9138254,17541823065396016721,aaroofingalabama.com
Bill White Roofing and Specialty,"3172 Shannon Wenonah Rd, Bessemer, AL 35022",(205) 942-8374,http://www.bwroof.com/,4.7,30,Roofing contractor,33.4143377,-86.88635819999999,4369840048958295022,bwroof.com
HHM Roofing & Construction,"1968 Eastern Valley Rd, Bessemer, AL 35022",(205) 396-7077,http://hoerlhomes.com/,5,77,Roofing contractor,33.3420408,-86.9907819,6360685594916462057,hoerlhomes.com
Superior Roofing Alabama & Remodeling,"8199 Russell Dr, McCalla, AL 35111",(205) 417-5469,https://www.superiorroofingal.com/,5,19,Contractor,33.272729,-87.058196,2760378631399621849,superiorroofingal.com
Ascend Roofs,"4894 Mountain Gap Dr, Bessemer, AL 35022",(205) 569-6996,,4.6,29,Roofing contractor,33.3373011,-86.9807359,14692856257332760443,
Champion Roofing & Restoration,,(205) 915-1115,,5,48,Roofing contractor,,,8319312617853271741,
Frontier Roofing Co,,(205) 578-6922,https://www.frontierroofingco.com/,5,87,Roofing contractor,,,12956288367387723106,frontierroofingco.com
Prestige Roofing Company,,(205) 915-1115,,5,23,Roofing contractor,,,2453201321294203515,
Austermiller General Contracts LLC,"1611 Long 14th St, Bessemer, AL 35020",(205) 584-5480,,5,30,Roofing contractor,33.4072724,-86.9745214,10757322625395634180,
Green Valley Roofing & Construction,"165 Oxmoor Blvd, Homewood, AL 35209",(205) 791-5800,https://greenvalleyroofers.com/,5,402,Roofing contractor,33.4623415,-86.83049749999999,17554944708439125965,greenvalleyroofers.com
5 Star Roofing & Restoration,"240 Oxmoor Cir Suite 101, Homewood, AL 35209","(205) 518-8433
",https://5starroofer.com/5-star-roofing-and-restoration-in-birmingham-al/,4.6,57,Roofing contractor,33.454201000000005,-86.8374884,9972336581773268296,5starroofer.com/5-star-roofing-and-restoration-in-birmingham-al
